132224,0
132225,0
4181,0
68832,0
148221,0
2244,0
10310,0
10328,0
14323,0
40241,0
77208,0
83170,0
125898,0
157486,0
160187,0
154453,0
20863,0
31816,0
49826,0
66336,0
101375,0
111266,0
114137,0
139843,0
145081,0
159774,0
162376,0
163000,0
174999,0
12387,0
88684,0
106575,0
106576,0
112422,0
136004,0
39797,0
118182,0
126733,0
38964,0
110714,0
129769,0
21284,0
3417,0
164636,0
61012,0
5089,0
85001,0
148107,0
16177,0
21540,0
22010,0
32428,0
32437,0
33690,0
55358,0
98758,0
98807,0
112491,0
38326,0
43939,0
69235,0
125353,0
4579,0
20027,0
13753,0
123686,0
136409,0
36757,0
133250,0
33188,0
33365,0
37758,0
62316,0
138791,0
76111,0
76117,0
114838,0
71897,0
93885,0
93888,0
100984,0
147304,0
147308,0
148610,0
6160,0
6161,0
16290,0
16303,0
25733,0
35766,0
75713,0
99077,0
164084,0
22220,0
25986,0
29950,0
48548,0
53825,0
67266,0
79040,0
79072,0
95011,0
114397,0
123537,0
132422,0
172799,0
69272,0
72807,0
84222,0
90025,0
90045,0
90078,0
97072,0
123716,0
123719,0
129658,0
146587,0
147873,0
174531,0
29472,0
136513,0
89411,0
122055,0
156386,0
171683,0
5458,0
10389,0
15550,0
15553,0
22091,0
25505,0
49140,0
69813,0
78284,0
93354,0
116618,0
116631,0
125712,0
133365,0
147154,0
8902,0
70917,0
22250,0
22435,0
91139,0
91140,0
169197,0
50345,0
150731,0
144626,0
163953,0
171315,0
16078,0
92193,0
13636,0
26529,0
123678,0
32503,0
93835,0
97237,0
97238,0
104423,0
105034,0
109029,0
135506,0
104958,0
141045,0
13497,0
167953,0
10779,0
171145,0
113108,0
113114,0
144857,0
163002,0
75678,0
76303,0
149742,0
17094,0
22487,0
25713,0
107696,0
125430,0
96925,0
103455,0
132513,0
41506,0
73841,0
78945,0
165861,0
168200,0
58615,0
145172,0
720,0
5895,0
6559,0
6566,0
7283,0
19976,0
72069,0
76746,0
84729,0
92493,0
100920,0
111099,0
118493,0
130128,0
137903,0
175355,0
65311,0
125650,0
125694,0
11364,0
150239,0
15866,0
19781,0
23149,0
32025,0
34528,0
44087,0
44144,0
50577,0
55397,0
55633,0
66677,0
70878,0
76174,0
96743,0
138499,0
126927,0
153680,0
61609,0
75130,0
14992,0
3776,0
3781,0
25334,0
32299,0
32867,0
169536,0
35412,0
82547,0
96562,0
74274,0
55267,0
154395,0
43551,0
57432,0
81613,0
124923,0
111958,0
128059,0
144335,0
82204,0
9626,0
105546,0
164936,0
50051,0
55222,0
41626,0
167983,0
171330,0
166102,0
168446,0
3984,0
4617,0
6495,0
9368,0
52845,0
71841,0
71861,0
88544,0
170757,0
6311,0
6312,0
79533,0
140450,0
28859,0
175096,0
70745,0
124833,0
147101,1
147111,1
147125,1
15605,0
44435,0
80145,0
10944,0
3096,0
42873,0
49655,0
69956,0
65415,0
99588,0
113909,0
156069,0
156123,0
114449,0
63570,0
72587,0
73277,0
139747,0
8880,0
66917,0
69218,0
84324,0
96038,0
102744,0
110731,0
129843,0
143980,0
144028,0
156593,0
62934,0
11119,0
15430,0
34860,0
10745,0
99864,0
118381,0
15823,0
16895,0
21294,0
15887,0
18165,0
59707,0
89856,0
118390,0
158229,0
163554,0
175980,0
70028,0
95808,0
175531,0
25001,0
34106,0
50650,0
74919,0
80449,0
80467,0
22445,0
43824,0
77051,0
79921,0
145909,0
91455,0
104957,0
15466,0
104262,0
129117,0
170660,0
115516,0
129801,0
6400,0
38391,0
46133,0
78599,0
123427,0
166566,0
168398,0
85560,0
91511,0
145621,0
5320,0
9087,0
23094,0
74172,0
146983,0
20514,0
20515,0
162355,0
162402,0
162447,0
3263,0
10951,0
54,0
438,0
442,0
141694,0
124179,0
7526,0
36455,0
36456,0
98823,0
4259,0
93737,0
122575,0
167490,0
1367,0
6009,0
6087,0
6105,0
63908,0
150855,0
171450,0
174891,0
10348,0
37605,0
78785,0
79000,0
13052,0
65759,0
67119,0
106035,0
139718,0
15645,0
39060,0
59105,0
1583,0
1584,0
57918,0
88676,0
148243,0
64112,0
64565,0
65946,0
2109,0
6630,0
105773,0
13710,0
13727,0
24714,0
83848,0
83860,0
138560,0
1521,0
7228,0
9695,0
36319,0
141808,0
141809,0
141816,0
141868,0
142008,0
142015,0
142028,0
3867,0
7042,0
158898,0
64984,0
115613,0
4969,0
22823,0
26460,0
45537,0
49391,0
56175,0
83572,0
98217,0
102027,0
102047,0
142993,0
150137,0
46103,0
31855,0
41014,0
42430,0
52764,0
63178,0
66014,0
111187,0
131910,0
164040,0
165018,0
165019,0
113250,0
128621,0
25211,0
39112,0
39190,0
90371,0
159025,0
690,0
740,0
54449,0
73548,0
145229,0
145367,0
162553,0
62684,0
71812,0
105608,0
90230,0
90284,0
1046,0
1054,0
1064,0
1067,0
3266,0
13538,0
13539,0
13542,0
13544,0
13545,0
15496,0
15497,0
23575,0
23582,0
23587,0
23592,0
23595,0
23598,0
23600,0
29977,0
29978,0
29979,0
29981,0
29984,0
29989,0
29990,0
29991,0
32735,0
32744,0
38940,0
38941,0
38942,0
38944,0
38945,0
38950,0
40087,0
51118,0
51119,0
51123,0
51125,0
56508,0
56509,0
56511,0
56513,0
57203,0
57235,0
61772,0
61773,0
61775,0
61776,0
61777,0
61779,0
61781,0
61783,0
61784,0
61787,0
61788,0
61790,0
66993,0
66994,0
72651,0
72654,0
72657,0
72658,0
72661,0
77091,0
77092,0
80188,0
99786,0
99792,0
99795,0
99802,0
99808,0
99811,0
100060,0
100061,0
102485,0
102486,0
102487,0
113085,0
113087,0
113090,0
115389,0
115392,0
128796,0
128801,0
128815,0
137303,0
137309,0
137315,0
137320,0
137323,0
140674,0
140689,0
142253,0
148026,0
148029,0
148036,0
148039,0
148044,0
148049,0
148052,0
148056,0
150005,0
150007,0
150009,0
150011,0
154040,0
154044,0
154047,0
154090,0
154093,0
154106,0
154115,0
154123,0
154129,0
160273,0
160277,0
160281,0
160284,0
160287,0
160293,0
160302,0
160305,0
162436,0
14001,0
69387,0
165529,0
14230,0
75156,0
90748,0
41053,0
83944,0
84070,0
102546,0
113635,0
160051,0
92535,0
17247,0
3863,0
78618,0
173756,0
60939,0
99285,0
101064,0
159567,0
162,0
163,0
90825,0
139679,0
139681,0
139722,0
164189,0
102982,0
135396,0
140260,0
81084,0
81085,0
167415,0
1810,0
10746,0
21208,0
39119,0
41748,0
47376,0
58751,0
83846,0
95239,0
122790,0
124662,0
134052,0
157803,0
171397,0
216,0
12195,0
21947,0
23606,0
29644,0
29834,0
29841,0
44213,0
52407,0
55947,0
56275,0
58186,0
60446,0
60522,0
65668,0
81167,0
88746,0
88749,0
90548,0
103265,0
117414,0
117468,0
117672,0
117906,0
135500,0
146811,0
147477,0
147822,0
148202,0
150290,0
154501,0
167735,0
167737,0
173960,0
20075,0
21079,0
32764,0
46030,0
81808,0
141885,0
163949,0
171184,0
171208,0
84268,0
84272,0
84293,0
2446,0
21888,0
33234,0
42079,0
119888,0
134190,0
117101,0
106890,0
37616,0
142798,0
43655,0
63131,0
68886,0
69464,0
82964,0
94987,0
99259,0
113306,0
120914,0
134591,0
151360,0
6576,0
22322,0
25802,0
127183,0
18113,0
18178,0
21215,0
64281,0
104828,0
108824,0
140041,0
152330,0
152391,0
35938,0
85755,0
165466,0
171109,0
8496,0
97026,0
123325,0
148801,0
3861,0
9136,0
11001,0
11057,0
25396,0
75409,0
89480,0
111440,0
111463,0
118985,0
14934,0
41147,0
89970,0
113682,0
138793,0
6327,0
36827,0
46998,0
76845,0
148652,0
49956,0
60176,0
83298,0
128936,0
112890,0
20632,0
3768,0
66696,0
6750,0
97033,0
27615,0
35075,0
61363,0
61372,0
86736,0
166130,0
166136,0
166193,0
11688,0
15935,0
66908,0
70530,0
174648,0
133237,0
134390,0
66808,0
66810,0
145691,0
5874,0
5880,0
148220,0
85998,0
131776,0
97644,0
115539,0
120753,0
139779,0
157162,0
113903,0
157600,0
40987,0
49989,0
77685,0
129612,0
15124,0
58366,0
68452,0
120728,0
145161,0
146633,0
148273,0
148404,0
155889,0
20836,0
8235,0
15981,0
29688,0
32950,0
48730,0
90239,0
90646,0
91211,0
97631,0
104139,0
109946,0
110005,0
114681,0
117366,0
135104,0
145312,0
147246,0
147266,0
165017,0
171459,0
22761,0
35374,0
47713,0
90674,0
90675,0
144217,0
89662,0
13971,0
81977,0
31972,0
59868,0
86094,0
159371,0
17820,0
18474,0
29445,0
45199,0
71800,0
73354,0
95276,0
101244,0
107438,0
168752,0
129636,0
145718,0
169986,0
40846,0
41208,0
65934,0
65936,0
65942,0
75504,0
87455,0
126246,0
126251,0
168164,0
169598,0
169802,0
169850,0
57941,0
62021,0
158845,0
63818,0
145989,0
159919,0
175831,0
15572,0
72920,0
2311,0
2312,0
17717,0
32909,0
76175,0
2969,0
99127,0
19855,0
22953,0
96460,0
100893,0
102324,0
102354,0
106875,0
107420,0
109428,0
109472,0
109745,0
139965,0
139969,0
7978,0
8063,0
12918,0
34815,0
45847,0
45940,0
46074,0
54201,0
79864,0
71884,0
87632,0
99976,0
129329,0
129354,0
13602,0
43472,0
74272,0
75911,0
75914,0
93362,0
151134,0
163938,0
148498,0
152826,0
174325,0
14541,0
15754,0
63346,0
64780,0
69479,0
118432,0
118436,0
123058,0
165904,0
175641,0
167977,0
167995,0
168028,0
168050,0
79787,0
154146,0
150587,0
50050,0
173694,0
95222,0
175331,0
110428,0
61898,0
106770,0
109748,0
109661,0
115553,0
175985,0
103262,0
113919,0
2581,0
14313,0
35320,0
160368,0
132933,0
65239,0
82064,0
97314,0
115911,0
123665,0
144143,0
2198,0
3423,0
95742,0
158512,0
158513,0
158543,0
158548,0
108612,0
108621,0
28707,0
57336,0
106021,0
148739,0
157010,0
168713,0
122524,0
36263,0
51580,0
120740,0
10034,0
27664,0
164991,0
135558,0
4549,0
26135,0
26170,1
34086,0
48451,0
115705,0
116342,0
133422,0
133479,0
91527,0
31249,0
77895,0
153076,0
169572,0
169768,0
130163,0
172990,0
104709,0
109657,0
151769,0
158617,0
132273,0
164721,0
26240,0
26364,0
35949,0
61533,0
97290,0
103242,0
115390,0
140334,0
106106,0
106265,0
170046,0
170055,0
1773,0
24861,0
64599,0
133009,0
26872,0
108391,0
108398,0
108399,0
109300,0
97140,0
148601,0
25046,0
76099,0
103440,0
150279,0
59292,0
15164,0
32813,0
49930,0
139154,0
139155,0
15656,0
15915,0
70146,0
91931,0
139542,0
152443,0
154975,0
159690,0
168417,0
21116,0
27464,0
27466,0
29739,0
38329,0
56442,0
66486,0
75668,0
99708,0
136809,0
145350,0
145353,0
148473,0
163112,0
167295,0
63886,0
108035,0
108068,0
126021,0
138918,0
146075,0
126580,0
44446,0
44459,0
44472,0
169526,0
108635,0
167746,0
169799,0
2578,0
17322,0
20267,0
24957,0
59009,0
86924,0
131770,0
173673,0
95215,0
113192,0
51302,0
96442,0
30751,0
130046,0
149065,0
158050,0
73805,0
118666,0
169223,0
145252,0
81012,0
107712,0
90062,0
32390,0
104623,0
152232,0
65766,0
156764,0
80221,0
100677,0
33649,0
143612,0
156057,0
19455,0
52348,0
108183,0
136220,0
145260,0
153790,0
155086,0
57747,0
104290,0
87781,0
87968,0
159568,0
91366,0
147135,0
32823,0
43023,0
113468,0
118892,0
3785,0
116711,0
105434,0
160794,0
40009,0
69210,0
90410,0
100508,0
4751,0
155192,0
8469,0
16672,0
64479,0
151886,0
80437,0
59993,0
60116,0
112008,0
129937,0
173664,0
80907,0
92282,0
131702,0
115343,0
116008,0
139005,0
23129,0
45501,0
144659,0
31193,0
86549,0
87175,0
80128,0
1345,0
1355,0
3403,0
4791,0
6613,0
19852,0
20172,0
20173,0
74082,0
74089,0
119069,0
119078,0
119604,0
119678,0
119699,0
119723,0
126179,0
126779,0
126786,0
126799,0
139100,0
139295,0
156234,0
156237,0
156238,0
166038,0
170221,0
23739,0
37131,0
96806,0
96814,0
110575,0
127988,0
19995,0
48400,0
51184,0
74741,0
158195,0
61562,0
61641,0
68790,0
78019,0
88262,0
92105,0
110930,0
111378,0
163586,0
115246,0
157421,0
26617,0
54820,0
172513,0
27249,0
47249,0
65750,0
73111,0
81035,0
91996,0
8808,0
61687,0
17418,0
19906,0
141218,0
173830,0
87256,0
87350,0
30626,0
147864,0
7874,0
14903,0
85487,0
91217,0
100340,0
107085,0
133241,0
139418,0
152996,0
162966,0
165430,0
97001,0
97137,0
60550,0
173098,0
173114,0
43362,0
87688,0
100324,0
100350,0
150921,0
439,0
115761,0
102313,0
121266,0
47647,0
93841,0
168604,0
171197,0
171828,0
19288,0
7280,0
73796,0
76058,0
68025,0
78904,0
160319,0
162654,0
4184,0
9114,0
13907,0
26293,0
52434,0
75739,0
84371,0
126678,0
126679,0
159013,0
169856,0
76855,0
38838,0
54403,0
54440,0
81662,0
86810,0
170375,0
88093,0
106853,0
138074,0
99524,0
154601,0
158575,0
165024,0
169747,0
103196,0
35524,0
88111,0
88156,0
4199,0
4211,0
8650,0
22840,0
22979,0
25950,0
33667,0
35741,0
65056,0
67565,0
86120,0
92913,0
105426,0
109025,0
125792,0
142213,0
168744,0
25410,0
60948,0
66789,0
104466,0
146189,0
19706,0
98391,0
100480,0
2238,0
51641,0
72704,0
36567,0
15806,0
63503,0
20400,0
75253,0
89238,0
139052,0
143318,0
143342,0
64966,0
64980,0
67943,0
13998,0
20621,0
97390,0
47527,0
85746,0
76941,0
149795,0
4675,0
14422,0
78338,0
141158,0
150693,0
150906,0
103766,0
123047,0
17391,0
6267,0
55667,0
63940,0
145538,0
43350,0
73592,0
121083,0
154572,0
170125,0
67495,0
4895,0
14445,0
65090,0
60187,0
84533,0
84656,0
121778,0
152785,0
21795,0
21884,0
55204,0
92289,0
115558,0
94433,0
60242,0
5161,0
5163,0
30647,0
35631,0
35673,0
39331,0
41654,0
58364,0
58368,0
94335,0
103861,0
108789,0
108846,0
108876,0
137096,0
138995,0
139047,0
145808,0
145857,0
33045,0
33046,0
145408,0
157560,0
170753,0
170754,0
28840,0
35034,0
44392,0
47890,0
50913,0
84060,0
133896,0
142864,0
152199,0
173959,0
36401,0
61409,0
78867,0
162885,0
133101,0
85417,0
30722,0
159120,0
37500,0
89184,0
67937,0
107114,0
62473,0
101934,0
98686,0
98997,0
140254,0
140275,0
58748,0
96720,0
166786,0
45154,0
45232,0
114216,0
176106,0
138988,0
11757,0
100639,0
133410,0
149054,0
29183,0
125320,0
126334,0
29861,0
71169,0
74647,0
108672,0
115835,0
12629,0
27696,0
14849,0
86612,0
22111,0
77296,0
59177,0
167960,0
28097,0
95412,0
110197,0
152524,0
164583,0
165076,0
97530,0
97531,0
41569,0
59185,0
73982,0
74947,0
74985,0
79116,0
79117,0
160036,0
125734,0
105230,0
144261,0
65185,0
157937,0
167706,0
170729,0
74,0
5004,0
5014,0
5026,0
42155,0
43128,0
96120,0
3268,0
3272,0
33820,0
58743,0
59180,0
73489,0
110174,0
1420,0
9912,0
14128,0
14135,0
15313,0
52452,0
74027,0
84587,0
103741,0
112381,0
166569,0
167904,0
167909,0
133572,0
133573,0
37038,0
98540,0
133508,0
14682,0
14870,0
47050,0
47056,0
51882,0
58036,0
97019,0
100499,0
127772,0
139647,0
142135,0
158678,0
143133,0
143212,0
143213,0
91613,0
169838,0
154694,0
154732,0
91285,0
91287,0
91480,0
91481,0
57,0
69474,0
74506,0
147046,0
150729,0
156468,0
156799,0
157745,0
51027,0
29920,0
37742,0
44510,0
59244,0
79588,0
128891,0
128965,0
128999,0
129093,0
129136,0
129161,0
129225,0
129251,0
129261,0
129268,0
129275,0
129284,0
129316,0
167976,0
168191,0
171658,0
34346,0
6323,0
68217,0
52409,0
53908,0
59908,0
101276,0
143598,0
150625,0
156506,0
156538,0
121602,0
5248,0
5267,0
171424,0
171476,0
16189,0
194,0
121470,0
59801,0
62849,0
62861,0
62895,0
95154,0
123843,0
126055,0
133394,0
12065,0
70274,0
78878,0
104336,0
121066,0
145397,0
158881,0
160558,0
7571,0
43147,0
45276,0
103817,0
50387,0
124901,0
167316,0
167318,0
40726,0
9410,0
27402,0
29720,0
37910,0
38118,0
68311,0
89113,0
95270,0
126241,0
134733,0
72689,0
144403,0
62904,0
31770,0
77139,0
78029,0
116331,0
31476,0
35473,0
40493,0
110227,0
122681,0
153001,0
172151,0
5301,0
18372,0
18373,0
19602,0
100520,0
145816,0
173266,0
10804,0
10812,0
14451,0
26491,0
26565,0
56791,0
78924,0
129674,0
144242,0
116589,0
2061,0
16029,0
16031,0
51245,0
51246,0
63180,0
115069,0
132386,0
139353,0
154024,0
69109,0
46528,0
6336,0
131050,0
172073,0
10950,0
21548,0
22013,0
32529,0
39462,0
39467,0
39714,0
45365,0
47570,0
56290,0
69543,0
52164,0
52184,0
8547,0
14906,0
19506,0
39720,0
55849,0
103965,0
113412,0
143609,0
81289,0
173220,0
26781,0
120284,0
145717,0
155899,0
155906,0
155949,0
156004,0
156012,0
156034,0
156068,0
156072,0
156079,0
78379,0
96107,0
99436,0
157887,0
11501,0
44860,0
75187,0
102020,0
172362,0
22412,0
105721,0
105735,0
155426,0
4095,0
53559,0
85212,0
85379,0
105821,0
124010,0
5377,0
5380,0
13243,0
13338,0
34944,0
118044,0
118068,0
118110,0
103786,0
54098,0
152573,0
11342,0
20864,0
119055,0
88083,0
114374,0
128809,0
25814,0
32994,0
91739,0
106039,0
6322,0
47017,0
53409,0
91331,0
96054,0
96059,0
97947,0
116347,0
116348,0
120674,0
124327,0
127697,0
139414,0
147309,0
153438,0
157420,0
2378,0
64405,0
77236,0
87313,0
120350,0
29009,0
81204,0
126587,0
162842,0
175490,0
41071,0
145891,0
146694,0
69390,0
69394,0
86329,0
129552,0
149295,0
27939,0
33060,0
34909,0
154354,0
154359,0
59697,0
48943,0
50872,0
51610,0
51995,0
52156,0
61581,0
85014,0
90793,0
158268,0
67368,0
167015,0
90300,0
138863,0
138864,0
138870,0
138874,0
138877,0
19892,0
51353,0
61039,0
161352,0
165631,0
107175,0
124998,0
138644,0
14673,0
14681,0
17502,0
37220,0
37454,0
64785,0
69276,0
138019,0
141735,0
19199,0
24296,0
24376,0
24422,0
28961,0
40218,0
121789,0
22724,0
38830,0
32869,0
64507,0
127382,0
142061,0
31968,0
74825,0
83643,0
95171,0
110563,0
119124,0
93890,0
116961,0
174625,0
109362,0
167007,0
23104,0
29867,0
53725,0
62317,0
167369,0
4430,0
24810,0
153678,0
170196,0
73363,0
73435,0
73453,0
137654,0
138323,0
139803,0
19144,0
69601,0
29339,0
17719,0
79970,0
80083,0
93146,0
156264,0
61802,0
80988,0
119386,0
14372,0
51892,0
108863,0
165374,0
99054,0
18298,0
143414,0
77535,0
107178,0
37915,0
171726,0
68767,0
170098,0
67206,0
67285,0
131370,0
146719,0
147672,0
6797,0
15325,0
8195,0
29516,0
50646,0
9387,0
80878,0
81042,0
110025,0
112736,0
113241,0
19205,0
97775,0
7811,0
121391,0
170630,0
97298,0
158865,0
14463,0
99872,0
164272,0
103128,0
103224,0
103299,0
103609,0
117800,0
175004,0
173369,0
30396,0
24393,0
27904,0
80756,0
130160,0
141629,0
142371,0
155774,0
133491,0
26930,0
51548,0
51809,0
91846,0
33834,0
56070,0
56074,0
85865,0
141945,0
141950,0
141953,0
155919,0
126615,0
147582,0
141478,0
81786,0
82133,0
82377,0
110520,0
381,0
54958,0
74657,0
76904,0
141310,0
18152,0
104953,0
130053,0
130071,0
145283,0
145373,0
152134,0
154776,0
158857,0
160822,0
160828,0
160851,0
160857,0
160906,0
160910,0
160919,0
160975,0
160977,0
161005,0
161014,0
161018,0
161125,0
161198,0
161210,0
124418,0
96709,0
34779,0
55497,0
55502,0
58275,0
79890,0
156277,0
156280,0
45631,0
83204,0
123536,0
25674,0
12934,0
52233,0
52921,0
156157,0
72975,0
99746,0
35123,0
35201,0
40098,0
108130,0
7894,0
9583,0
19021,0
23567,0
30191,0
32178,0
92082,0
105059,0
306,0
34110,0
33415,0
56514,0
95692,0
101433,0
111769,0
111873,0
148514,0
15045,1
15046,1
15048,1
86904,0
68297,0
106913,0
20665,0
20677,0
23741,0
73121,0
163415,0
92843,0
36326,0
51121,0
51175,0
66232,0
67930,0
67979,0
70452,0
70491,0
70523,0
71145,0
74088,0
80880,0
84595,0
87583,0
76004,0
76222,0
78703,0
153392,0
154407,0
154634,0
167945,0
28515,0
52265,0
81462,0
107299,0
169540,0
172350,0
154026,0
154278,0
72738,0
80275,0
80276,0
87335,0
122293,0
122354,0
124253,0
128167,0
94426,0
102269,0
129480,0
71231,0
119137,0
9679,0
40223,0
68999,0
110641,0
110642,0
174078,0
929,0
26722,0
68539,0
117907,0
131651,0
155398,0
82178,0
29124,0
36249,0
63460,0
108883,0
122344,0
139528,0
24741,0
24751,0
109284,0
118556,0
70991,0
155239,0
16962,0
46516,0
55635,0
86519,0
13694,0
38040,0
109117,0
78404,0
91859,0
12531,0
52623,0
65899,0
78396,0
113886,0
9011,0
7639,0
46056,0
75755,0
62184,0
62212,0
132802,0
29802,0
12218,0
12283,0
75161,0
9923,0
31791,0
52497,0
59682,0
96621,0
99824,0
153266,0
32215,0
160953,0
9344,0
11346,0
11411,0
85536,0
14489,0
56163,0
16683,0
75330,0
76872,0
44285,0
48933,0
104799,0
119521,0
74523,0
74524,0
138852,0
138854,0
138895,0
151845,0
110219,0
176176,0
6052,0
6056,0
12576,0
23074,0
116712,0
116938,0
18305,0
50637,0
63589,0
120559,0
14684,0
14720,0
93945,0
99537,0
99612,0
114628,0
120400,0
132088,0
138956,0
146438,0
151454,0
151530,0
166921,0
120979,0
48108,0
120205,0
36807,0
115173,0
160389,0
160391,0
4889,0
4942,0
11228,0
25291,0
36367,0
47452,0
89564,0
95707,0
114400,0
54807,0
85265,0
85278,0
147327,0
171453,0
5980,0
64179,0
94522,0
354,0
383,0
9684,0
47233,0
64955,0
98241,0
75062,0
75067,0
111969,0
145001,0
27610,0
10416,0
58207,0
96257,0
110718,0
138490,0
167006,0
169230,0
169362,0
60837,0
91273,0
113885,0
114072,0
3683,0
3691,0
3882,0
4115,0
4207,0
6765,0
6967,0
6970,0
7583,0
9090,0
9092,0
11726,0
19606,0
50729,0
50971,0
50974,0
95943,0
95949,0
95950,0
96047,0
103309,0
108434,0
108688,0
108777,0
114431,0
114751,0
118953,0
157544,0
157559,0
165012,0
176029,0
11085,0
14558,0
16589,0
22396,0
30418,0
47538,0
47586,0
65787,0
75388,0
106241,0
107836,0
114402,0
152201,0
173584,0
14383,0
14402,0
64187,0
82425,1
94786,0
119229,0
131660,0
143227,0
145052,0
33913,0
172817,0
2163,0
5967,0
19853,0
48757,0
50781,0
71055,0
102575,0
112425,0
139400,0
152490,0
86178,0
94415,0
158742,0
21569,0
47676,0
49681,0
70647,0
85672,0
26651,0
174367,0
89021,0
89023,0
37989,0
45892,0
53176,0
93983,0
95365,0
95389,0
95505,0
105686,0
107083,0
112361,0
121809,0
170884,0
174946,0
6768,0
140497,0
167865,0
167878,0
10878,0
17745,0
24980,0
31287,0
37785,0
40056,0
40070,0
53978,0
73787,0
98802,0
169301,0
169321,0
169323,0
26142,0
173929,0
33243,0
33244,0
70268,0
73051,0
126459,0
132465,0
144643,0
155628,0
166432,0
49639,0
